elevation,slope,distance_to_drain,drain_density,rainfall,drain_blockage,event_count,water_accumulation,flood
213.0,0.005595238095238102,8797.197458092016,0,74.62925241369214,0.0,0.0,148.42336795513583,1
221.0,0.005476190476190463,8815.448054620247,0,106.29078305328596,0.0,0.0,211.41742895884548,1
219.0,0.0008333333333333334,8824.97483874671,0,50.091369299349964,0.0,0.0,100.09925298320101,0
225.0,0.0075,8825.568974060765,0,152.84179021918038,0.0,0.0,303.3909535850731,1
210.0,0.000595238095238102,8826.379127771128,0,136.43854478441034,0.0,0.0,272.7146627297916,1
208.0,0.0025555555555555522,8826.383509180916,0,261.2514272137499,0.0,0.0,521.167569355074,1
221.0,0.006666666666666667,8835.665290418598,0,328.6050084024701,0.0,0.0,652.8286166929073,1
216.0,0.004880952380952361,8838.992111975336,0,208.48908560059675,0.0,0.0,414.9429206036639,1
216.0,0.010714285714285694,8846.156928266311,0,277.9944152416234,0.0,0.0,550.0318072994978,1
217.0,0.0016666666666666668,8846.225284568221,0,51.28574326222522,0.0,0.0,102.40053404690968,0
210.0,0.0016666666666666668,8847.349846296775,0,277.34189855906885,0.0,0.0,553.7593241229408,1
218.0,0.0025,8854.4196870892,0,97.15590016682427,0.0,0.0,193.82602083281444,1
207.0,0.001190476190476204,8856.359292990408,0,233.5006931207594,0.0,0.0,466.4454322102789,1
210.0,0.004404761904761898,8889.796100680132,0,123.79602686763931,0.0,0.0,246.5014696890637,1
218.0,0.0016666666666666668,8892.968874072345,0,312.0196747788013,0.0,0.0,622.9992839750065,1
216.0,0.0020238095238095375,8893.526040158133,0,74.6479510012614,0.0,0.0,148.99375553418437,1
207.0,0.005595238095238102,8906.398764252996,0,70.99575813709853,0.0,0.0,141.19703993313905,1
209.0,0.0006944444444444286,8908.768307369925,0,241.19373146836932,0.0,0.0,482.05247164303256,1
206.0,0.001979166666666667,8912.897749286374,0,341.8148612575359,0.0,0.0,682.2767053559273,1
208.0,0.002051282051282044,8930.52389630689,0,295.47958080295683,0.0,0.0,589.7469376846708,1
212.0,0.006547619047619027,8931.394628578171,0,249.25396133534787,0.0,0.0,495.24388270082807,1
212.0,0.005833333333333334,8937.750329211709,0,343.9744681630306,0.0,0.0,683.9359008641592,1
214.0,0.005119047619047639,8939.66804740285,0,325.26839922820244,0.0,0.0,647.2066696071637,1
219.0,0.002777777777777762,8955.759553647546,0,161.96433798972674,0.0,0.0,323.0288741017328,1
218.0,0.00047619047619046264,8970.168398968068,0,270.3307558334912,0.0,0.0,540.4040538042839,1
208.0,0.0016666666666666668,8976.083232015524,0,29.988928883213788,0.0,0.0,59.87789467015019,0
217.0,0.001190476190476204,8976.15694241425,0,324.6120701044564,0.0,0.0,648.4512543277117,1
216.0,0.0016666666666666668,8986.768564666552,0,150.90705659822981,0.0,0.0,301.3110896744655,1
208.0,0.0015476190476190273,9006.296991342626,0,27.49155936634761,0.0,0.0,54.898025810847,0
206.0,0.003452380952380973,9006.51477162371,0,289.021325127609,0.0,0.0,576.047026819813,1
207.0,0.002916666666666667,9009.811663182218,0,82.72191192587213,0.0,0.0,164.96127936551002,1
218.0,0.001190476190476204,9010.056338666873,0,188.7686650511358,0.0,0.0,377.0878808997689,1
218.0,0.001309523809523796,9016.802009320645,0,33.36742935996591,0.0,0.0,66.64746783351286,0
212.0,0.0009999999999999905,9019.185047376393,0,304.87348217168227,0.0,0.0,609.1372173790212,1
217.0,0.0,9020.03443865563,0,53.50195691327911,0.0,0.0,107.00391382655822,0
219.0,0.0,9032.627542316408,0,111.05697334571539,0.0,0.0,222.11394669143078,1
215.0,0.004761904761904768,9036.631869402867,0,316.0641707390496,0.0,0.0,629.1182065186797,1
213.0,0.0023611111111110955,9040.055418425274,0,181.52191641909744,0.0,0.0,362.18664601066024,1
217.0,0.0025,9049.598316143396,0,292.52227326164706,0.0,0.0,583.5819351569859,1
219.0,0.0008333333333333334,9056.06659300503,0,311.5642311534347,0.0,0.0,622.6091885882804,1
217.0,0.003095238095238102,9061.250813587747,0,149.10083594404142,0.0,0.0,297.2786667131911,1
219.0,0.000595238095238102,9063.796276861287,0,48.93525464719283,0.0,0.0,97.81225303885329,0
212.0,0.0037037037037037143,9095.341418330503,0,291.4236227940624,0.0,0.0,580.6885520859465,1
218.0,0.0015476190476190273,9098.862325122407,0,260.8312076221248,0.0,0.0,520.8550805539907,1
216.0,0.0,9119.162410799314,0,149.9471000060336,0.0,0.0,299.8942000120672,1
218.0,0.002261904761904769,9137.115772324922,0,111.90763558556998,0.0,0.0,223.30902234349094,1
210.0,0.001785714285714306,9144.552041769668,0,98.72909342340503,0.0,0.0,197.10558294172648,1
215.0,0.005357142857142871,9153.89566170565,0,118.69538793132531,0.0,0.0,236.11903956338642,1
212.0,0.004642857142857129,9164.099783938891,0,36.82051549258042,0.0,0.0,73.29912619844401,0
218.0,0.000595238095238102,9164.465343102751,0,180.81115121078994,0.0,0.0,361.40705105109083,1
207.0,0.00015151515151515582,9167.463108026583,0,318.0061386312757,0.0,0.0,635.9159117659965,1
217.0,0.00047619047619046264,9171.900909214979,0,57.87603666077627,0.0,0.0,115.69695328663752,0
216.0,0.0021428571428571295,9171.995325392327,0,121.48473066400271,0.0,0.0,242.44881248230257,1
208.0,0.012619047619047639,9184.911339948614,0,349.5212066631134,0.0,0.0,690.2211638247292,1
210.0,0.0008333333333333334,9205.560171437897,0,39.15077777646709,0.0,0.0,78.23630425664007,0
214.0,0.003214285714285694,9212.36894288948,0,296.08546055660173,0.0,0.0,590.2675145810539,1
207.0,0.0014102564102563993,9228.64394500899,0,238.66161830205303,0.0,0.0,476.6500884499208,1
208.0,0.00011904761904763935,9232.524938306917,0,119.43261572749518,0.0,0.0,238.83679511791237,1
204.0,0.008690476190476203,9233.880358489096,0,38.52150795753707,0.0,0.0,76.3734754196217,0
215.0,0.0029761904761904626,9247.723906917632,0,111.42221902905146,0.0,0.0,222.1812105638824,1
218.0,0.00023809523809523132,9251.034192345012,0,27.15243917548898,0.0,0.0,54.291948618037246,0
210.0,0.0033333333333333335,9255.275774660056,0,147.11930884110987,0.0,0.0,293.2578222899457,1
220.0,0.00047619047619046264,9262.75010945422,0,239.77061267004962,0.0,0.0,479.3128723756516,1
207.0,0.0001666666666666572,9264.395126277133,0,144.9232853834418,0.0,0.0,289.7982630050891,1
216.0,0.0016666666666666668,9282.889854617317,0,122.4470026713329,0.0,0.0,244.48584866709467,1
219.0,0.006904761904761898,9288.500251073525,0,238.01931995746799,0.0,0.0,472.7517064488567,1
207.0,0.00012820512820511,9301.445619376089,0,100.16173568684549,0.0,0.0,200.29778887736103,1
221.0,0.003214285714285694,9303.4762383312,0,214.9334773089288,0.0,0.0,428.4852394065859,1
223.0,0.007976190476190463,9307.204623395979,0,103.19559779412471,0.0,0.0,204.74498009962886,1
210.0,0.0027380952380952313,9319.45699024456,0,43.19720317762902,0.0,0.0,86.15785024261865,0
218.0,0.0033333333333333335,9337.813353771286,0,210.97793090840983,0.0,0.0,420.5493422774303,1
208.0,0.000714285714285694,9339.526480495113,0,75.63128175406325,0.0,0.0,151.15451881990643,1
215.0,0.003452380952380973,9343.811697257452,0,24.627088655245046,0.0,0.0,49.08413312691816,0
216.0,0.0015476190476190273,9353.957506181123,0,50.619195015563236,0.0,0.0,101.08171157036402,0
220.0,0.0028571428571428706,9354.877595346277,0,180.780472255074,0.0,0.0,360.52791324011895,1
222.0,0.004333333333333324,9359.595949605417,0,160.73249642516436,0.0,0.0,320.07197788131066,1
218.0,0.0,9366.761346160982,0,191.65411567249663,0.0,0.0,383.30823134499326,1
212.0,0.004404761904761898,9381.786677390932,0,36.96413838244411,0.0,0.0,73.60264030770955,0
213.0,0.00018518518518519046,9414.803445010306,0,130.28862863690088,0.0,0.0,260.52900222615847,1
218.0,0.0015384615384615567,9417.470429688781,0,176.82110067035052,0.0,0.0,353.0981364155615,1
215.0,0.0033333333333333335,9424.068910856156,0,99.18270375265973,0.0,0.0,197.70418948030175,1
216.0,0.004523809523809538,9424.974838744849,0,168.57883957267052,0.0,0.0,335.63244202539784,1
224.0,0.0073809523809523605,9424.977164084778,0,106.24947732877408,0.0,0.0,210.93050999221865,1
208.0,0.0027380952380952313,9426.379127771128,0,76.96400458974861,0.0,0.0,153.50653963055336,1
211.0,0.003444444444444438,9426.38323029921,0,70.87340266776292,0.0,0.0,141.25856633937013,1
206.0,0.001309523809523796,9436.657385512382,0,79.5027076546272,0.0,0.0,158.79719393206372,1
219.0,0.0020238095238095375,9438.101046398218,0,203.82854722889456,0.0,0.0,406.8320741475769,1
218.0,0.0,9444.342508111404,0,109.49038454806518,0.0,0.0,218.98076909613036,1
211.0,0.003095238095238102,9444.900600474279,0,134.0375484649841,0.0,0.0,267.2453406775659,1
207.0,0.0037179487179487105,9446.017904709523,0,79.08384462865804,0.0,0.0,157.57962989982093,1
213.0,0.004166666666666667,9454.796865608048,0,50.36017755840152,0.0,0.0,100.30068697048303,0
214.0,0.006111111111111095,9481.210802977894,0,167.90833069164395,0.0,0.0,333.76444845261227,1
213.0,0.006547619047619027,9486.120900114256,0,27.98906574050807,0.0,0.0,55.61160800108092,0
214.0,0.004523809523809538,9488.670360049426,0,305.08113756668286,0.0,0.0,607.4020172220481,1
207.0,0.00025641025641026736,9491.312521707656,0,93.94259185909371,0.0,0.0,187.83700803005453,1
213.0,0.003095238095238102,9492.8052099393,0,72.21483186936277,0.0,0.0,143.982619541439,1
210.0,0.0009523809523809727,9501.346951943848,0,268.0281685032629,0.0,0.0,535.5458071617577,1
210.0,0.0018055555555555713,9503.568156630652,0,315.17763918627696,0.0,0.0,629.2171368977146,1
209.0,0.002261904761904769,9519.924541970739,0,30.924156568523536,0.0,0.0,61.70841814304661,0
207.0,0.003690476190476204,9528.993920733727,0,269.17658475996876,0.0,0.0,536.3663899657568,1
224.0,0.012142857142857129,9534.974478465554,0,325.2295772120302,0.0,0.0,642.5607218346254,1
215.0,0.004285714285714306,9537.388265126167,0,275.9608251109375,0.0,0.0,549.5562717209241,1
218.0,0.002380952380952361,9555.913727483581,0,141.69701356038092,0.0,0.0,282.719279437141,1
217.0,0.002261904761904769,9570.138128881195,0,272.6111095195365,0.0,0.0,543.9889783055322,1
208.0,0.004,9571.624305115545,0,169.4729736627931,0.0,0.0,337.59016353628385,1
217.0,0.0010714285714285648,9576.637146793224,0,60.16333477573579,0.0,0.0,120.19774811980929,1
217.0,0.003571428571428565,9579.146341031234,0,177.74432605236427,0.0,0.0,354.2190497757831,1
217.0,0.001190476190476204,9582.051599479562,0,218.89285909710236,0.0,0.0,437.264544720164,1
213.0,0.0026190476190476393,9593.370867665304,0,333.0864978900764,0.0,0.0,664.4282569816809,1
208.0,0.001309523809523796,9595.05291541389,0,40.40041548503861,0.0,0.0,80.69502035809259,0
215.0,0.003452380952380973,9595.457234054289,0,204.11291531651273,0.0,0.0,406.8164795510781,1
212.0,0.005952380952380973,9602.07171887896,0,67.06026979743721,0.0,0.0,133.32220304966685,1
219.0,0.000595238095238102,9604.216777861177,0,179.45837313566219,0.0,0.0,358.7031053509248,1
219.0,0.0009523809523809727,9612.42063407991,0,283.5054118093283,0.0,0.0,566.4708133104483,1
220.0,0.0016666666666666668,9616.93568001296,0,218.91712150623192,0.0,0.0,437.10451927410975,1
224.0,0.007023809523809537,9621.946242671036,0,116.53002164819048,0.0,0.0,231.42307394465638,1
223.0,0.008809523809523797,9625.943540782977,0,50.24900687933335,0.0,0.0,99.61267411364987,0
209.0,0.0009523809523809727,9634.001921490804,0,310.3383895853066,0.0,0.0,620.0856584285459,1
209.0,0.004404761904761898,9644.261745634676,0,74.72422192081065,0.0,0.0,148.79015902946176,1
218.0,0.003928571428571435,9685.390956716712,0,139.81141770654688,0.0,0.0,278.5243171311138,1
209.0,0.0009523809523809727,9698.257649094636,0,98.2863821961148,0.0,0.0,196.38555223566559,1
214.0,0.0025,9700.984119201314,0,110.78659998365022,0.0,0.0,221.0192669673822,1
208.0,0.0016666666666666668,9714.583684298806,0,199.6601719698546,0.0,0.0,398.65481003314295,1
216.0,0.002380952380952361,9723.060192020366,0,192.2117733909247,0.0,0.0,383.50825262284496,1
209.0,0.0008333333333333334,9724.941490721636,0,251.3211882161442,0.0,0.0,502.2235077852615,1
218.0,0.0027380952380952313,9728.120639939072,0,59.66616371285289,0.0,0.0,119.00558414823064,0
215.0,0.0027380952380952313,9728.80137598726,0,147.84590508315983,0.0,0.0,294.8821778289595,1
213.0,0.003214285714285694,9729.557302916633,0,34.57842814612262,0.0,0.0,68.93456639702016,0
217.0,0.0003571428571428707,9740.590810086682,0,302.5197534914587,0.0,0.0,604.8234214447092,1
218.0,0.000595238095238102,9753.04259170914,0,166.96471691346625,0.0,0.0,333.73066630679745,1
220.0,0.006309523809523796,9754.16686432484,0,326.79491144078713,0.0,0.0,649.4659823324406,1
210.0,0.0028571428571428706,9770.935046850387,0,86.23991515639894,0.0,0.0,171.98703079761844,1
218.0,0.001904761904761898,9787.694221768828,0,326.8397828449136,0.0,0.0,652.43446175518,1
219.0,0.0015476190476190273,9802.303629820057,0,140.56865364356892,0.0,0.0,280.70221383538393,1
216.0,0.00023809523809523132,9818.277169864843,0,154.56272368698313,0.0,0.0,309.0518460769725,1
206.0,0.0030303030303030216,9825.207450166365,0,136.4584470684844,0.0,0.0,272.08987324564464,1
221.0,0.0028571428571428706,9834.955740717514,0,170.87268900941547,0.0,0.0,340.76896265306283,1
208.0,0.001309523809523796,9835.56860751884,0,301.3875245527628,0.0,0.0,601.985700826935,1
219.0,0.004285714285714306,9841.433568050277,0,234.04772317981735,0.0,0.0,466.0893230180934,1
219.0,0.001309523809523796,9846.216843972812,0,29.606918067449925,0.0,0.0,59.13629420662796,0
219.0,0.001309523809523796,9851.573704244935,0,134.71774220867752,0.0,0.0,269.08265223537995,1
214.0,0.0014285714285714353,9860.3350207107,0,27.267826006785203,0.0,0.0,54.457743939265306,0
217.0,0.00023809523809523132,9885.715341259538,0,96.22789724919639,0.0,0.0,192.40997169017888,1
217.0,0.009393939393939376,9888.451904369142,0,121.66568764451175,0.0,0.0,241.04553509691448,1
207.0,0.002380952380952361,9889.587127193105,0,337.2711265410556,0.0,0.0,672.9362000985824,1
215.0,0.005,9894.03200951569,0,231.43986629568633,0.0,0.0,460.5653339284158,1
216.0,0.001904761904761898,9914.88227570248,0,52.550218101947,0.0,0.0,104.90024489683897,0
217.0,0.001190476190476204,9919.950560790383,0,289.60067229355,0.0,0.0,578.5118191768773,1
213.0,0.003690476190476204,9921.846781661883,0,181.33716434425133,0.0,0.0,361.3358877135808,1
219.0,0.002380952380952361,9923.724695304332,0,261.0584453189825,0.0,0.0,520.8737551840651,1
220.0,0.0027380952380952313,9932.134197398773,0,110.45848185590468,0.0,0.0,220.3120720254556,1
209.0,0.0032051282051282232,9939.019801408238,0,25.171896985217145,0.0,0.0,50.18243565642649,0
216.0,0.001785714285714306,9986.819189736565,0,62.3435677772118,0.0,0.0,124.46447995521928,1
221.0,0.003214285714285694,9998.982002777047,0,203.4145432508543,0.0,0.0,405.5214215808103,1
216.0,0.0020238095238095375,10012.583135688597,0,233.8826191802077,0.0,0.0,466.8185706161146,1
214.0,0.004166666666666667,10013.848837925563,0,326.36930683163,0.0,0.0,650.0188694396631,1
217.0,0.0003571428571428707,10024.974838746712,0,258.6186180646551,0.0,0.0,517.0525085449783,1
212.0,0.004523809523809538,10026.379127771128,0,96.38496062264637,0.0,0.0,191.8978668396593,1
209.0,0.00010416666666666667,10026.382984795242,0,248.69685544656852,0.0,0.0,497.34189904825234,1
218.0,0.001785714285714306,10037.31643262054,0,340.7410063992444,0.0,0.0,680.2650806327772,1
207.0,0.001904761904761898,10042.938725200249,0,31.976106482687282,0.0,0.0,63.8303992263929,0
210.0,0.0010714285714285648,10043.794218628971,0,292.4600640825223,0.0,0.0,584.2934280277249,1
210.0,0.0020238095238095375,10044.844907185887,0,216.42254749821802,0.0,0.0,431.969098970848,1
213.0,0.003214285714285694,10053.025443134602,0,80.5270054027127,0.0,0.0,160.53633719926512,1
210.0,0.0026190476190476393,10054.02603794307,0,149.4682402041201,0.0,0.0,298.1535515309805,1
215.0,0.001190476190476204,10056.780684644087,0,336.3505830336976,0.0,0.0,671.9003313458865,1
207.0,0.0053125,10061.150439218663,0,162.03426494001377,0.0,0.0,322.3469158150399,1
218.0,0.003452380952380973,10063.045777824434,0,157.8699735811674,0.0,0.0,314.6498925828457,1
217.0,0.000595238095238102,10079.591957825876,0,96.33813053946815,0.0,0.0,192.5615728282941,1
211.0,0.003214285714285694,10079.962697183973,0,175.9809513432671,0.0,0.0,350.83059657075603,1
222.0,0.00785714285714287,10080.394767283973,0,322.11957215417715,0.0,0.0,639.17726531736,1
215.0,0.001785714285714306,10084.881506899903,0,75.26835428621985,0.0,0.0,150.26789302141748,1
209.0,0.00023809523809523132,10087.288044598788,0,62.52666657223729,0.0,0.0,125.02355854134494,1
208.0,0.003214285714285694,10096.893029766039,0,105.39303588052799,0.0,0.0,210.108545101824,1
218.0,0.008928571428571435,10099.565890013031,0,109.18404233838675,0.0,0.0,216.4183696350166,1
219.0,0.00047619047619046264,10111.634853152857,0,169.53049115500937,0.0,0.0,338.89952469939493,1
220.0,0.0016666666666666668,10119.914239796168,0,158.15325936108007,0.0,0.0,315.77934119095653,1
215.0,0.0010714285714285648,10125.910642366825,0,51.30166934796021,0.0,0.0,102.49340654731763,0
218.0,0.00011904761904763935,10131.718952256115,0,337.7551009558836,0.0,0.0,675.4297840305873,1
216.0,0.000595238095238102,10138.026478529575,0,302.0439139354903,0.0,0.0,603.7282517829622,1
220.0,0.003095238095238102,10155.920645551678,0,79.53548344578346,0.0,0.0,158.57860437499778,1
217.0,0.0027380952380952313,10167.691421747173,0,196.17991271413297,0.0,0.0,391.28550685864093,1
215.0,0.001904761904761898,10171.81667299049,0,132.31668300662113,0.0,0.0,264.12930245893136,1
208.0,0.000595238095238102,10176.829387464608,0,232.18575217700845,0.0,0.0,464.0950927442824,1
219.0,0.003571428571428565,10182.557823810694,0,114.64058404547018,0.0,0.0,228.46230677632985,1
221.0,0.003571428571428565,10184.856211316437,0,101.17761679140345,0.0,0.0,201.63253632001116,1
210.0,0.0015476190476190273,10185.121275808056,0,72.83967047042202,0.0,0.0,145.45388481795942,1
215.0,0.0026190476190476393,10215.626400850602,0,46.030714574898944,0.0,0.0,91.82031588297698,0
222.0,0.006904761904761898,10216.49952564502,0,297.93998251176777,0.0,0.0,591.7655557412302,1
218.0,0.0015476190476190273,10261.00758027407,0,162.75857138795382,0.0,0.0,325.01336624542114,1
213.0,0.004523809523809538,10270.693500230225,0,58.7617329623177,0.0,0.0,116.99181215021444,0
213.0,0.002261904761904769,10277.147687385625,0,63.82386246815011,0.0,0.0,127.35899793942049,1
215.0,0.003690476190476204,10284.62928423452,0,105.66765932332265,0.0,0.0,210.55539068497316,1
216.0,0.0028571428571428706,10284.894879750947,0,279.84298297562066,0.0,0.0,558.0868631913806,1
219.0,0.003095238095238102,10295.726939362208,0,236.98653976371634,0.0,0.0,472.50601999556204,1
207.0,0.003214285714285694,10307.576919493957,0,332.17948047322346,0.0,0.0,662.223521429119,1
210.0,0.0026190476190476393,10316.143981308836,0,309.9889238104715,0.0,0.0,618.354096115269,1
217.0,0.0003571428571428707,10319.437660755973,0,51.39183138952768,0.0,0.0,102.74695432806284,0
219.0,0.000595238095238102,10320.16364858532,0,55.268457428769786,0.0,0.0,110.47111907488627,0
215.0,0.005166666666666657,10328.225277718433,0,219.12644408024403,0.0,0.0,435.98858157165887,1
215.0,0.006071428571428564,10336.339453735833,0,51.40503664439434,0.0,0.0,102.18586927239247,0
209.0,0.0025,10342.6333584112,0,197.78676285500023,0.0,0.0,394.5845918957255,1
213.0,0.004047619047619027,10355.330565408643,0,39.65765513633123,0.0,0.0,78.994272112035,0
216.0,0.00011904761904763935,10360.747517221973,0,218.80649471228367,0.0,0.0,437.560892640112,1
219.0,0.0014285714285714353,10373.911447785067,0,34.528186996264196,0.0,0.0,68.95772202968192,0
221.0,0.004880952380952361,10399.846842950186,0,93.6897540572866,0.0,0.0,186.46491765829973,1
213.0,0.010476190476190462,10402.06474689088,0,294.45590547994397,0.0,0.0,582.7422586545939,1
206.0,0.010303030303030312,10411.285748412456,0,243.53078887490656,0.0,0.0,482.04336755481506,1
218.0,0.0014814814814814762,10411.636371141833,0,247.65712128120097,0.0,0.0,494.5804436845317,1
221.0,0.003928571428571435,10431.559456136325,0,182.03379707472988,0.0,0.0,362.63732860101544,1
219.0,0.00023809523809523132,10431.63333422994,0,310.6952642601565,0.0,0.0,621.2425783944748,1
217.0,0.005714285714285694,10435.333081755705,0,54.55506562360938,0.0,0.0,108.48664478294894,0
213.0,0.004047619047619027,10441.449171626331,0,59.7041184681883,0.0,0.0,118.92491788211031,0
219.0,0.007619047619047639,10449.443884418486,0,20.633861439757013,0.0,0.0,40.95330213376535,0
206.0,0.004642857142857129,10463.058276606745,0,242.33086207773317,0.0,0.0,482.4115090076017,1
211.0,0.00047619047619046264,10482.132155481017,0,282.1698794141771,0.0,0.0,564.0710256098646,1
210.0,0.014523809523809538,10485.437784873393,0,70.87866049299637,0.0,0.0,139.69846465738667,1
219.0,0.0027380952380952313,10488.903824194835,0,167.8772702907931,0.0,0.0,334.8352126728509,1
217.0,0.001190476190476204,10489.183192613358,0,102.12352864313158,0.0,0.0,204.00390602758904,1
211.0,0.0027380952380952313,10491.562615742208,0,137.88373430069123,0.0,0.0,275.0123910087834,1
214.0,0.003928571428571435,10526.057865293533,0,123.32729670436785,0.0,0.0,245.68559322034426,1
218.0,0.006547619047619027,10526.154629635781,0,132.13165903956974,0.0,0.0,262.5330225440975,1
211.0,0.0027380952380952313,10541.219233559326,0,85.1919690925885,0.0,0.0,169.91741073538424,1
216.0,0.000595238095238102,10569.327212034781,0,180.84514021626478,0.0,0.0,361.47498859893875,1
205.0,0.006428571428571435,10574.132266595314,0,88.08118905344136,0.0,0.0,175.02990567619563,1
219.0,0.002380952380952361,10575.87290204608,0,223.4574022647016,0.0,0.0,445.8507216614761,1
217.0,0.000714285714285694,10581.008100500861,0,59.29391786463273,0.0,0.0,118.50313013231599,0
215.0,0.002261904761904769,10592.555439732736,0,128.5671371041986,0.0,0.0,256.5526609691163,1
214.0,0.005238095238095231,10604.775446046971,0,289.4348009528262,0.0,0.0,575.8374278004324,1
212.0,0.0029761904761904626,10617.59343574818,0,179.14638064040173,0.0,0.0,357.22641377699154,1
218.0,0.003,10624.974838744847,0,274.1970108525038,0.0,0.0,546.7488396398926,1
206.0,0.0053846153846153775,10626.379127771128,0,125.5886954348795,0.0,0.0,249.82489722661413,1
209.0,0.00012820512820511,10626.382767015166,0,321.2589859687662,0.0,0.0,642.4355978385661,1
214.0,0.003690476190476204,10636.620279722822,0,310.2199792578848,0.0,0.0,618.1502396212471,1
207.0,0.004166666666666667,10642.812469431663,0,73.72558841096193,0.0,0.0,146.83679691849918,1
208.0,0.0013333333333333524,10643.804026885482,0,132.43391883468956,0.0,0.0,264.51468055248665,1
221.0,0.005714285714285694,10644.451537089308,0,59.12876799500519,0.0,0.0,117.58177864149604,0
221.0,0.005238095238095231,10648.69033974767,0,80.54456753723066,0.0,0.0,160.2453348431189,1
209.0,0.000595238095238102,10650.119015674474,0,76.26626209896236,0.0,0.0,152.44173102875928,1
207.0,0.0027380952380952313,10667.685378509872,0,210.10267952529796,0.0,0.0,419.0547967579574,1
217.0,0.004523809523809538,10669.813066472487,0,49.188351800277644,0.0,0.0,97.93166613188612,0
217.0,0.00047619047619046264,10673.613014980045,0,85.40293510192188,0.0,0.0,170.72453407517528,1
216.0,0.0009523809523809727,10681.51697160418,0,253.2035709293864,0.0,0.0,505.9248493427168,1
217.0,0.001904761904761898,10686.467558016064,0,309.45518252512386,0.0,0.0,617.7314881644378,1
217.0,0.000714285714285694,10689.406589338312,0,100.95544739385878,0.0,0.0,201.76667272001205,1
211.0,0.002,10692.937099219436,0,219.47258254335264,0.0,0.0,438.0672747565319,1
223.0,0.007738095238095231,10705.457387286187,0,35.74567857575933,0.0,0.0,70.93815022117953,0
217.0,0.0015476190476190273,10713.938085977657,0,25.469099447716957,0.0,0.0,50.859365968571936,0
219.0,0.004047619047619027,10722.111480096835,0,215.94863834760602,0.0,0.0,430.1491210514457,1
215.0,0.002777777777777762,10733.657190061536,0,41.11769367234276,0.0,0.0,82.0069557131725,0
216.0,0.002380952380952361,10751.778578149955,0,289.3763626338124,0.0,0.0,577.3747425884162,1
215.0,0.0014285714285714353,10759.735993709488,0,55.20573043348609,0.0,0.0,110.25373020859078,0
216.0,0.0026190476190476393,10767.789179716203,0,125.0674916798504,0.0,0.0,249.47986792709207,1
217.0,0.0009523809523809727,10771.080175166166,0,59.91951596474964,0.0,0.0,119.72489951813786,0
208.0,0.0028571428571428706,10776.286482654556,0,253.0604694143309,0.0,0.0,504.674879003437,1
211.0,0.000714285714285694,10783.459264522367,0,322.2405181297867,0.0,0.0,644.0206926622452,1
214.0,0.00047619047619046264,10795.856553983278,0,58.195233976898834,0.0,0.0,116.33504392143873,0
215.0,0.0029761904761904626,10808.095857492353,0,199.26685939259391,0.0,0.0,397.3476065268986,1
212.0,0.0021428571428571295,10830.069446060843,0,312.3435166770213,0.0,0.0,623.3484182825696,1
204.0,0.00714285714285713,10859.17675239912,0,286.5843181610491,0.0,0.0,569.0745746340832,1
217.0,0.003452380952380973,10861.073485074641,0,241.36210823630148,0.0,0.0,481.0576685823999,1
212.0,0.005,10867.128488999286,0,110.89067864284259,0.0,0.0,220.67245049925674,1
214.0,0.0014285714285714353,10870.558058075203,0,197.77985272762095,0.0,0.0,394.9946201617344,1
217.0,0.000595238095238102,10871.342461819806,0,144.69466925988357,0.0,0.0,289.2170829611244,1
211.0,0.007738095238095231,10877.97744050182,0,144.88223858788814,0.0,0.0,287.5222520547733,1
206.0,0.004761904761904768,10892.097911082596,0,152.85655641343052,0.0,0.0,304.25733609911407,1
220.0,0.004047619047619027,10900.57236748777,0,115.81056978729995,0.0,0.0,230.68362543822653,1
213.0,0.004404761904761898,10901.831678121269,0,133.07467335324057,0.0,0.0,264.9770222031312,1
212.0,0.00023809523809523132,10902.501597035947,0,43.429657544888826,0.0,0.0,86.83863430047056,0
220.0,0.006309523809523796,10909.24432061879,0,115.11787800671993,0.0,0.0,228.78307802906937,1
218.0,0.000595238095238102,10913.075839650117,0,77.27202988436251,0.0,0.0,154.4520692569579,1
213.0,0.007619047619047639,10919.236375826364,0,52.72452337611476,0.0,0.0,104.64562544364111,0
219.0,0.003095238095238102,10921.446186750836,0,49.245160180954514,0.0,0.0,98.18546937031263,0
219.0,0.0021428571428571295,10922.740540045832,0,202.2447429495773,0.0,0.0,403.622722715085,1
212.0,0.0026190476190476393,10926.424368397458,0,90.77579389458025,0.0,0.0,181.076095535427,1
222.0,0.007261904761904769,10941.236599417405,0,44.549862094701126,0.0,0.0,88.45269047802682,0
216.0,0.002380952380952361,10944.51153173972,0,35.66112177632221,0.0,0.0,71.15242868704289,0
216.0,0.0015476190476190273,10957.755132639315,0,111.05673242708292,0.0,0.0,221.7697178252249,1
208.0,0.00125,10957.984516942246,0,24.056315664773173,0.0,0.0,48.05249054038441,0
215.0,0.0003571428571428707,11008.040271912505,0,86.41961962842191,0.0,0.0,172.77751095710923,1
212.0,0.0010714285714285648,11012.998970927107,0,127.72362778335207,0.0,0.0,255.17356207859694,1
209.0,0.001309523809523796,11015.850302326695,0,151.38506540143325,0.0,0.0,302.3736461077675,1
220.0,0.003452380952380973,11018.478989192676,0,159.09557641436822,0.0,0.0,317.0926357534944,1
206.0,0.004642857142857129,11039.34977491855,0,257.19923074944967,0.0,0.0,512.0101829276545,1
